metric,noun,verb,vote,user_id
novelty,岩,Xがしみる,4,c09a6756068fefbf5a8cf59eac69e99cbc935cf4b0561ce415a89c1a1758c102
novelty,岩,Xがしみる,4,42b816c4f3daa4c58f73a0181f298a50bcdb17415d82ba3d7807bd0c0f48922b
novelty,岩,Xがしみる,4,0ac73753e131bf40b0cdf656e7958e148ab5030d48ac60ff5438e1e897194c1b
novelty,岩,Xがしみる,4,6d81b5c5fc17f2c1f57452fe366e675a485355a24280fad75332731d4c9ece2e
novelty,岩,Xがしみる,2,cfca21c87c6fad6de590dfc09d1e2083de68a66f98aaa69241bb74af4eb385bc
novelty,岩,Xがしみる,0,aeecb57d12a249ba02bfe0e8085f8c76f62eb8f922cd92822f945553cecae762
novelty,岩,Xですすぐ,4,1c50ce652021a802eba2a3a0ac5d726b20bfcea9ef4c1bc577bb688b09ad2681
novelty,岩,Xですすぐ,4,e697ded115ac9085126ace919a5e9fa02c630c2acf6fb18a21317d242bde220c
novelty,岩,Xですすぐ,4,891c8b7de89175f262c2dcf7983deecbbe876b76b3212f5e00087bb3a907cd0a
novelty,岩,Xですすぐ,4,a4b7c67072f2b0db68d959f2cd2e8d9b0839517f6241c69ff5f94f3cad26ff0d
novelty,岩,Xですすぐ,4,d3527dc30ee63a173cfa85ead4a8a0f9429456861e16232920f5c1b9d64b4239
novelty,岩,Xですすぐ,4,16c6616ad083e9f6994bf32de7a831a39b70e3df99be2ae5b36bfea7e457a01b
novelty,岩,Xですすぐ,2,5f953233efe3dccfb4681990f6aa18791d02d634d1f9b70b041e4aaaa0002e63
novelty,岩,Xですすぐ,4,13d9418df291c972c292f9044a6fbba58d2b3d0eeca78fa1fd10a2e6c9cd755c
novelty,岩,Xですすぐ,4,488805e6bb7b32b5a2da6bf3895bc5947b6b00c7a92287b6edefb9c042fc8a22
novelty,岩,Xですすぐ,4,d6ca3f46bd2650cd71dc42be37badb6c3d2c78888bf1e32e6536439449be430b
novelty,岩,Xをかける,4,3c5630b5d44906915787b62325017a60ba3f26dbc5b940d6ac278ce2733ded3c
novelty,岩,Xをかける,4,8326de31da7ff4683180fb2d387613b8a420a22630808cc4e4245e5dc78b0037
novelty,岩,Xをかける,4,c74b238b5f480d44d931cbc0e8d66b089fec85d709cd5c0b7d01dbae44a2c2fc
novelty,岩,Xをかける,4,32a4dcac7f199cf4c597325ca055abd97b3b76e3e32dc2b0b3d294193537e7eb
novelty,岩,Xをかける,2,32fd5557163230b228305d067447f340412055d08e2bf6970675b52cbcf778a9
novelty,岩,Xをかける,4,a2b4a7e0f4a9f8429882bc2708b5e331580e77a4ece8068bfb35718ddce0f860
novelty,岩,Xをかける,4,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
novelty,岩,Xをかける,3,4f9830a65c335d02180f12fad984e9519d18413581ecd073a0aa463881f2b2b6
novelty,岩,Xをかける,4,ef615c749305e91f3857a53f017e605bb856cb9625ec48b185605516630708ad
novelty,岩,Xをかける,2,3f365ab7849d3b3bbea3f71d865d7e1ef9c6d3f9ab49315b421a8056093bd208
novelty,岩,Xがこぼれる,4,b2684f6883953282f901a45491c3e3832edbc4b7b9bf010e02bfa5cc5f7c7af8
novelty,岩,Xがこぼれる,4,a2c36a17914c620fbf3714e5d457ee7555a9d7520b1b3ef89bb071e6d819ac64
novelty,岩,Xがこぼれる,4,bec99df863dd34dd64a834109a2cf0b03e910ee4ca37f93da71906daf2594757
novelty,岩,Xがこぼれる,3,f1ff38f690dc3552f1c31844547ede7e544a417c2b92354cdfd0813fdfff1dd3
novelty,岩,Xがこぼれる,0,dfbce6e1c16566ccd42618344739cb3793c0c33bdd64996e37883a94405dc1cb
novelty,岩,Xがこぼれる,4,2d145c2045d31c4fd922837598afd4367fd63e4dc2676cd23de5311438f4c4b8
novelty,岩,Xがこぼれる,1,cfcb949eca77ec5407d211cf738d4500b77ac52e55dd7130a5f7fcee355eb848
novelty,岩,Xがこぼれる,2,d8f5dc6f64fcb4cd123ef77c11a470db63f07a522d82d3de7f6469e8ca8567ac
novelty,岩,Xがこぼれる,3,9c1716c1ee4ddc5df5e797d3a88898a1b95b078111cde75aea491633fdc6ba35
novelty,岩,Xがこぼれる,3,e79411423012b76d0c916a7613107fc0bc3f9e9271653b011df52ede65dc7d69
novelty,岩,Xがほとばしる,2,aeecb57d12a249ba02bfe0e8085f8c76f62eb8f922cd92822f945553cecae762
novelty,岩,Xがほとばしる,4,6d81b5c5fc17f2c1f57452fe366e675a485355a24280fad75332731d4c9ece2e
novelty,岩,Xがほとばしる,3,cfca21c87c6fad6de590dfc09d1e2083de68a66f98aaa69241bb74af4eb385bc
novelty,岩,Xがほとばしる,1,0ac73753e131bf40b0cdf656e7958e148ab5030d48ac60ff5438e1e897194c1b
novelty,岩,Xがほとばしる,4,42b816c4f3daa4c58f73a0181f298a50bcdb17415d82ba3d7807bd0c0f48922b
novelty,岩,Xがほとばしる,4,c09a6756068fefbf5a8cf59eac69e99cbc935cf4b0561ce415a89c1a1758c102
novelty,岩,Xがほとばしる,4,ce99925d9bcb3b83cba49fd654d70e6c7b7d200aaca8726ee1a265707cbef73d
novelty,岩,Xがほとばしる,3,57e76610423aba3437e26112e9ff15ed46dc7e4c8bd75af76ca2fce7fd03c0fb
novelty,岩,Xがほとばしる,4,85cfcc371b0e441989c12b507884190d24aaf52c66d4530dfbce0514a7240767
novelty,岩,Xがほとばしる,4,076c3cd0309198fb26b4811d4e63088850b0ea25fe97429a2ca759b16ce4e082
novelty,岩,Xを啜る,4,67a5e45be5bd0a1069323d0c01d585c21f9b378597debda0c005f4261354f04e
novelty,岩,Xを啜る,4,9bebecb1aaf9ebffa9c82ac03bf5b6bbc388c60ace67ed832f3b6fe92dec933e
novelty,岩,Xを啜る,4,87ff081b4b19f6b1902594fdbe5447a16be2cfd3b1560e8f2811648b9f32ba57
novelty,岩,Xを啜る,4,0fd915e5102fbac13edffee6332a479ec917beeab68e0dc21683cebcc41dee14
novelty,岩,Xを啜る,4,825b03c1099cfdb16ed7e21808cb2be175934663b4d49ac1c53d0f7f57e92e2e
novelty,岩,Xを啜る,4,3452ca3da997dac59edf5bcfbe6d44f11413f4f4f58c08b63e0bf8fe664bc642
novelty,岩,Xを啜る,4,277c855c6d6210a50118f24878a20e39d1cabeb54c65ff0904957df9e8b6b521
novelty,岩,Xを啜る,4,c508ff62007315c02014f6ee890e351286d8d588e9843a97796995bbb6a40a11
novelty,岩,Xを啜る,4,69006063e14b9bfa551e894ffdb5e461efe625e0a6def7531a71427aabd93acc
novelty,岩,Xを啜る,4,e19df8b1aecd9c91b80784c730855a3866a1f76f46c1645c2efec721c646283c
novelty,岩,Xを垂らす,2,cfca21c87c6fad6de590dfc09d1e2083de68a66f98aaa69241bb74af4eb385bc
novelty,岩,Xを垂らす,4,c09a6756068fefbf5a8cf59eac69e99cbc935cf4b0561ce415a89c1a1758c102
novelty,岩,Xを垂らす,4,42b816c4f3daa4c58f73a0181f298a50bcdb17415d82ba3d7807bd0c0f48922b
novelty,岩,Xを垂らす,3,0ac73753e131bf40b0cdf656e7958e148ab5030d48ac60ff5438e1e897194c1b
novelty,岩,Xを垂らす,3,076c3cd0309198fb26b4811d4e63088850b0ea25fe97429a2ca759b16ce4e082
novelty,岩,Xを垂らす,4,6d81b5c5fc17f2c1f57452fe366e675a485355a24280fad75332731d4c9ece2e
novelty,岩,Xを垂らす,4,85cfcc371b0e441989c12b507884190d24aaf52c66d4530dfbce0514a7240767
novelty,岩,Xを垂らす,4,aeecb57d12a249ba02bfe0e8085f8c76f62eb8f922cd92822f945553cecae762
novelty,岩,Xを垂らす,4,57e76610423aba3437e26112e9ff15ed46dc7e4c8bd75af76ca2fce7fd03c0fb
novelty,岩,Xを垂らす,4,ce99925d9bcb3b83cba49fd654d70e6c7b7d200aaca8726ee1a265707cbef73d
novelty,岩,Xを搾り出す,4,32fd5557163230b228305d067447f340412055d08e2bf6970675b52cbcf778a9
novelty,岩,Xを搾り出す,4,c74b238b5f480d44d931cbc0e8d66b089fec85d709cd5c0b7d01dbae44a2c2fc
novelty,岩,Xを搾り出す,4,32a4dcac7f199cf4c597325ca055abd97b3b76e3e32dc2b0b3d294193537e7eb
novelty,岩,Xを搾り出す,3,a2b4a7e0f4a9f8429882bc2708b5e331580e77a4ece8068bfb35718ddce0f860
novelty,岩,Xを搾り出す,3,4f9830a65c335d02180f12fad984e9519d18413581ecd073a0aa463881f2b2b6
novelty,岩,Xを搾り出す,4,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
novelty,岩,Xを搾り出す,3,ef615c749305e91f3857a53f017e605bb856cb9625ec48b185605516630708ad
novelty,岩,Xを搾り出す,4,3c5630b5d44906915787b62325017a60ba3f26dbc5b940d6ac278ce2733ded3c
novelty,岩,Xを搾り出す,4,8326de31da7ff4683180fb2d387613b8a420a22630808cc4e4245e5dc78b0037
novelty,岩,Xを搾り出す,1,3f365ab7849d3b3bbea3f71d865d7e1ef9c6d3f9ab49315b421a8056093bd208
novelty,岩,Xを撒く,4,f1b2a6d2c2e5b2334ef4ada4d445b66b085f9b2f1da46d5d23abf7cc125364ae
novelty,岩,Xを撒く,3,0d42ee7db75a4d941ce77bf810d60f7ef6326badf12256ea3a44a228d869c193
novelty,岩,Xを撒く,3,96f73955c8c58800efeba8b181b678f1d5bf2931b1de06df18e1230e9ea5dd8d
novelty,岩,Xを撒く,4,f620022093bf2d0bb888da6b66f7e33cf75db6f3f1a9c7b966afcdb5e0838512
novelty,岩,Xを撒く,4,913fed97f5b34fa9b3e10149a730fd16ab6d6d34cef90342a1021c68cabbaf8a
novelty,岩,Xを撒く,4,fbebdc468febcba7571a2aae1c52e9d4771c704b773f04a0a0fd57ac88df238f
novelty,岩,Xを撒く,3,15e8b1d7dec59d55b0207f4320e7bc410b13a1849d58cdf24d2c1b751df557d7
novelty,岩,Xを撒く,4,ca7f7936a1a117644e5e98d0f69e105beff6638e3c01d0b5bc4384f097a6b007
novelty,岩,Xを撒く,3,50f279dfbdee2f43e15480308e2a8b8fbfa664cec95330248e4b3a6f8756f743
novelty,岩,Xを撒く,4,f0f94fb4fc5650438abe887aab5d157cbc0f7685cb0e1a0eac71d481ebf5e8ec
novelty,岩,Xを撒き散らす,0,cfcb949eca77ec5407d211cf738d4500b77ac52e55dd7130a5f7fcee355eb848
novelty,岩,Xを撒き散らす,3,f1ff38f690dc3552f1c31844547ede7e544a417c2b92354cdfd0813fdfff1dd3
novelty,岩,Xを撒き散らす,0,d8f5dc6f64fcb4cd123ef77c11a470db63f07a522d82d3de7f6469e8ca8567ac
novelty,岩,Xを撒き散らす,2,a2c36a17914c620fbf3714e5d457ee7555a9d7520b1b3ef89bb071e6d819ac64
novelty,岩,Xを撒き散らす,1,dfbce6e1c16566ccd42618344739cb3793c0c33bdd64996e37883a94405dc1cb
novelty,岩,Xを撒き散らす,4,2d145c2045d31c4fd922837598afd4367fd63e4dc2676cd23de5311438f4c4b8
novelty,岩,Xを撒き散らす,2,bec99df863dd34dd64a834109a2cf0b03e910ee4ca37f93da71906daf2594757
novelty,岩,Xを撒き散らす,2,e79411423012b76d0c916a7613107fc0bc3f9e9271653b011df52ede65dc7d69
novelty,岩,Xを撒き散らす,3,b2684f6883953282f901a45491c3e3832edbc4b7b9bf010e02bfa5cc5f7c7af8
novelty,岩,Xを撒き散らす,1,9c1716c1ee4ddc5df5e797d3a88898a1b95b078111cde75aea491633fdc6ba35
novelty,岩,Xを汲み取る,4,67a5e45be5bd0a1069323d0c01d585c21f9b378597debda0c005f4261354f04e
novelty,岩,Xを汲み取る,4,9bebecb1aaf9ebffa9c82ac03bf5b6bbc388c60ace67ed832f3b6fe92dec933e
novelty,岩,Xを汲み取る,2,87ff081b4b19f6b1902594fdbe5447a16be2cfd3b1560e8f2811648b9f32ba57
novelty,岩,Xを汲み取る,4,0fd915e5102fbac13edffee6332a479ec917beeab68e0dc21683cebcc41dee14
novelty,岩,Xを汲み取る,4,825b03c1099cfdb16ed7e21808cb2be175934663b4d49ac1c53d0f7f57e92e2e
novelty,岩,Xを汲み取る,3,3452ca3da997dac59edf5bcfbe6d44f11413f4f4f58c08b63e0bf8fe664bc642
novelty,岩,Xを汲み取る,4,277c855c6d6210a50118f24878a20e39d1cabeb54c65ff0904957df9e8b6b521
novelty,岩,Xを汲み取る,4,c508ff62007315c02014f6ee890e351286d8d588e9843a97796995bbb6a40a11
novelty,岩,Xを汲み取る,4,69006063e14b9bfa551e894ffdb5e461efe625e0a6def7531a71427aabd93acc
novelty,岩,Xを汲み取る,4,e19df8b1aecd9c91b80784c730855a3866a1f76f46c1645c2efec721c646283c
novelty,岩,Xに沈む,4,488805e6bb7b32b5a2da6bf3895bc5947b6b00c7a92287b6edefb9c042fc8a22
novelty,岩,Xに沈む,4,a4b7c67072f2b0db68d959f2cd2e8d9b0839517f6241c69ff5f94f3cad26ff0d
novelty,岩,Xに沈む,4,d6ca3f46bd2650cd71dc42be37badb6c3d2c78888bf1e32e6536439449be430b
novelty,岩,Xに沈む,4,d3527dc30ee63a173cfa85ead4a8a0f9429456861e16232920f5c1b9d64b4239
novelty,岩,Xに沈む,3,891c8b7de89175f262c2dcf7983deecbbe876b76b3212f5e00087bb3a907cd0a
novelty,岩,Xに沈む,3,16c6616ad083e9f6994bf32de7a831a39b70e3df99be2ae5b36bfea7e457a01b
novelty,岩,Xに沈む,2,5f953233efe3dccfb4681990f6aa18791d02d634d1f9b70b041e4aaaa0002e63
novelty,岩,Xに沈む,4,13d9418df291c972c292f9044a6fbba58d2b3d0eeca78fa1fd10a2e6c9cd755c
novelty,岩,Xに沈む,3,1c50ce652021a802eba2a3a0ac5d726b20bfcea9ef4c1bc577bb688b09ad2681
novelty,岩,Xに沈む,4,e697ded115ac9085126ace919a5e9fa02c630c2acf6fb18a21317d242bde220c
novelty,岩,Xが沸騰する,4,67a5e45be5bd0a1069323d0c01d585c21f9b378597debda0c005f4261354f04e
novelty,岩,Xが沸騰する,4,9bebecb1aaf9ebffa9c82ac03bf5b6bbc388c60ace67ed832f3b6fe92dec933e
novelty,岩,Xが沸騰する,4,87ff081b4b19f6b1902594fdbe5447a16be2cfd3b1560e8f2811648b9f32ba57
novelty,岩,Xが沸騰する,4,0fd915e5102fbac13edffee6332a479ec917beeab68e0dc21683cebcc41dee14
novelty,岩,Xが沸騰する,4,825b03c1099cfdb16ed7e21808cb2be175934663b4d49ac1c53d0f7f57e92e2e
novelty,岩,Xが沸騰する,2,3452ca3da997dac59edf5bcfbe6d44f11413f4f4f58c08b63e0bf8fe664bc642
novelty,岩,Xが沸騰する,4,277c855c6d6210a50118f24878a20e39d1cabeb54c65ff0904957df9e8b6b521
novelty,岩,Xが沸騰する,4,c508ff62007315c02014f6ee890e351286d8d588e9843a97796995bbb6a40a11
novelty,岩,Xが沸騰する,4,69006063e14b9bfa551e894ffdb5e461efe625e0a6def7531a71427aabd93acc
novelty,岩,Xが沸騰する,4,e19df8b1aecd9c91b80784c730855a3866a1f76f46c1645c2efec721c646283c
novelty,岩,Xを注ぐ,4,f1b2a6d2c2e5b2334ef4ada4d445b66b085f9b2f1da46d5d23abf7cc125364ae
novelty,岩,Xを注ぐ,1,0d42ee7db75a4d941ce77bf810d60f7ef6326badf12256ea3a44a228d869c193
novelty,岩,Xを注ぐ,4,ca7f7936a1a117644e5e98d0f69e105beff6638e3c01d0b5bc4384f097a6b007
novelty,岩,Xを注ぐ,4,fbebdc468febcba7571a2aae1c52e9d4771c704b773f04a0a0fd57ac88df238f
novelty,岩,Xを注ぐ,4,913fed97f5b34fa9b3e10149a730fd16ab6d6d34cef90342a1021c68cabbaf8a
novelty,岩,Xを注ぐ,4,f0f94fb4fc5650438abe887aab5d157cbc0f7685cb0e1a0eac71d481ebf5e8ec
novelty,岩,Xを注ぐ,4,15e8b1d7dec59d55b0207f4320e7bc410b13a1849d58cdf24d2c1b751df557d7
novelty,岩,Xを注ぐ,4,50f279dfbdee2f43e15480308e2a8b8fbfa664cec95330248e4b3a6f8756f743
novelty,岩,Xを注ぐ,4,f620022093bf2d0bb888da6b66f7e33cf75db6f3f1a9c7b966afcdb5e0838512
novelty,岩,Xを注ぐ,4,96f73955c8c58800efeba8b181b678f1d5bf2931b1de06df18e1230e9ea5dd8d
novelty,岩,Xが流れる,1,8326de31da7ff4683180fb2d387613b8a420a22630808cc4e4245e5dc78b0037
novelty,岩,Xが流れる,3,3f365ab7849d3b3bbea3f71d865d7e1ef9c6d3f9ab49315b421a8056093bd208
novelty,岩,Xが流れる,1,ef615c749305e91f3857a53f017e605bb856cb9625ec48b185605516630708ad
novelty,岩,Xが流れる,3,4f9830a65c335d02180f12fad984e9519d18413581ecd073a0aa463881f2b2b6
novelty,岩,Xが流れる,2,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
novelty,岩,Xが流れる,4,a2b4a7e0f4a9f8429882bc2708b5e331580e77a4ece8068bfb35718ddce0f860
novelty,岩,Xが流れる,4,3c5630b5d44906915787b62325017a60ba3f26dbc5b940d6ac278ce2733ded3c
novelty,岩,Xが流れる,1,32fd5557163230b228305d067447f340412055d08e2bf6970675b52cbcf778a9
novelty,岩,Xが流れる,3,c74b238b5f480d44d931cbc0e8d66b089fec85d709cd5c0b7d01dbae44a2c2fc
novelty,岩,Xが流れる,2,32a4dcac7f199cf4c597325ca055abd97b3b76e3e32dc2b0b3d294193537e7eb
novelty,岩,Xが流れ出る,4,d3527dc30ee63a173cfa85ead4a8a0f9429456861e16232920f5c1b9d64b4239
novelty,岩,Xが流れ出る,1,16c6616ad083e9f6994bf32de7a831a39b70e3df99be2ae5b36bfea7e457a01b
novelty,岩,Xが流れ出る,4,e697ded115ac9085126ace919a5e9fa02c630c2acf6fb18a21317d242bde220c
novelty,岩,Xが流れ出る,2,5f953233efe3dccfb4681990f6aa18791d02d634d1f9b70b041e4aaaa0002e63
novelty,岩,Xが流れ出る,1,1c50ce652021a802eba2a3a0ac5d726b20bfcea9ef4c1bc577bb688b09ad2681
novelty,岩,Xが流れ出る,4,13d9418df291c972c292f9044a6fbba58d2b3d0eeca78fa1fd10a2e6c9cd755c
novelty,岩,Xが流れ出る,3,891c8b7de89175f262c2dcf7983deecbbe876b76b3212f5e00087bb3a907cd0a
novelty,岩,Xが流れ出る,1,a4b7c67072f2b0db68d959f2cd2e8d9b0839517f6241c69ff5f94f3cad26ff0d
novelty,岩,Xが流れ出る,4,d6ca3f46bd2650cd71dc42be37badb6c3d2c78888bf1e32e6536439449be430b
novelty,岩,Xが流れ出る,0,488805e6bb7b32b5a2da6bf3895bc5947b6b00c7a92287b6edefb9c042fc8a22
novelty,岩,Xに浮く,4,e697ded115ac9085126ace919a5e9fa02c630c2acf6fb18a21317d242bde220c
novelty,岩,Xに浮く,4,488805e6bb7b32b5a2da6bf3895bc5947b6b00c7a92287b6edefb9c042fc8a22
novelty,岩,Xに浮く,2,5f953233efe3dccfb4681990f6aa18791d02d634d1f9b70b041e4aaaa0002e63
novelty,岩,Xに浮く,4,16c6616ad083e9f6994bf32de7a831a39b70e3df99be2ae5b36bfea7e457a01b
novelty,岩,Xに浮く,4,13d9418df291c972c292f9044a6fbba58d2b3d0eeca78fa1fd10a2e6c9cd755c
novelty,岩,Xに浮く,4,891c8b7de89175f262c2dcf7983deecbbe876b76b3212f5e00087bb3a907cd0a
novelty,岩,Xに浮く,4,1c50ce652021a802eba2a3a0ac5d726b20bfcea9ef4c1bc577bb688b09ad2681
novelty,岩,Xに浮く,4,d3527dc30ee63a173cfa85ead4a8a0f9429456861e16232920f5c1b9d64b4239
novelty,岩,Xに浮く,4,a4b7c67072f2b0db68d959f2cd2e8d9b0839517f6241c69ff5f94f3cad26ff0d
novelty,岩,Xに浮く,4,d6ca3f46bd2650cd71dc42be37badb6c3d2c78888bf1e32e6536439449be430b
novelty,岩,Xを浴びせる,4,fbebdc468febcba7571a2aae1c52e9d4771c704b773f04a0a0fd57ac88df238f
novelty,岩,Xを浴びせる,4,913fed97f5b34fa9b3e10149a730fd16ab6d6d34cef90342a1021c68cabbaf8a
novelty,岩,Xを浴びせる,3,0d42ee7db75a4d941ce77bf810d60f7ef6326badf12256ea3a44a228d869c193
novelty,岩,Xを浴びせる,3,f620022093bf2d0bb888da6b66f7e33cf75db6f3f1a9c7b966afcdb5e0838512
novelty,岩,Xを浴びせる,4,96f73955c8c58800efeba8b181b678f1d5bf2931b1de06df18e1230e9ea5dd8d
novelty,岩,Xを浴びせる,4,f1b2a6d2c2e5b2334ef4ada4d445b66b085f9b2f1da46d5d23abf7cc125364ae
novelty,岩,Xを浴びせる,1,50f279dfbdee2f43e15480308e2a8b8fbfa664cec95330248e4b3a6f8756f743
novelty,岩,Xを浴びせる,4,15e8b1d7dec59d55b0207f4320e7bc410b13a1849d58cdf24d2c1b751df557d7
novelty,岩,Xを浴びせる,4,ca7f7936a1a117644e5e98d0f69e105beff6638e3c01d0b5bc4384f097a6b007
novelty,岩,Xを浴びせる,4,f0f94fb4fc5650438abe887aab5d157cbc0f7685cb0e1a0eac71d481ebf5e8ec
novelty,岩,Xに浸す,4,85cfcc371b0e441989c12b507884190d24aaf52c66d4530dfbce0514a7240767
novelty,岩,Xに浸す,4,076c3cd0309198fb26b4811d4e63088850b0ea25fe97429a2ca759b16ce4e082
novelty,岩,Xに浸す,4,c09a6756068fefbf5a8cf59eac69e99cbc935cf4b0561ce415a89c1a1758c102
novelty,岩,Xに浸す,4,0ac73753e131bf40b0cdf656e7958e148ab5030d48ac60ff5438e1e897194c1b
novelty,岩,Xに浸す,4,42b816c4f3daa4c58f73a0181f298a50bcdb17415d82ba3d7807bd0c0f48922b
novelty,岩,Xに浸す,3,cfca21c87c6fad6de590dfc09d1e2083de68a66f98aaa69241bb74af4eb385bc
novelty,岩,Xに浸す,4,aeecb57d12a249ba02bfe0e8085f8c76f62eb8f922cd92822f945553cecae762
novelty,岩,Xに浸す,4,6d81b5c5fc17f2c1f57452fe366e675a485355a24280fad75332731d4c9ece2e
novelty,岩,Xに浸す,3,57e76610423aba3437e26112e9ff15ed46dc7e4c8bd75af76ca2fce7fd03c0fb
novelty,岩,Xに浸す,4,ce99925d9bcb3b83cba49fd654d70e6c7b7d200aaca8726ee1a265707cbef73d
novelty,岩,Xに浸る,4,96f73955c8c58800efeba8b181b678f1d5bf2931b1de06df18e1230e9ea5dd8d
novelty,岩,Xに浸る,4,f620022093bf2d0bb888da6b66f7e33cf75db6f3f1a9c7b966afcdb5e0838512
novelty,岩,Xに浸る,3,0d42ee7db75a4d941ce77bf810d60f7ef6326badf12256ea3a44a228d869c193
novelty,岩,Xに浸る,4,f1b2a6d2c2e5b2334ef4ada4d445b66b085f9b2f1da46d5d23abf7cc125364ae
novelty,岩,Xに浸る,4,fbebdc468febcba7571a2aae1c52e9d4771c704b773f04a0a0fd57ac88df238f
novelty,岩,Xに浸る,3,50f279dfbdee2f43e15480308e2a8b8fbfa664cec95330248e4b3a6f8756f743
novelty,岩,Xに浸る,4,913fed97f5b34fa9b3e10149a730fd16ab6d6d34cef90342a1021c68cabbaf8a
novelty,岩,Xに浸る,4,ca7f7936a1a117644e5e98d0f69e105beff6638e3c01d0b5bc4384f097a6b007
novelty,岩,Xに浸る,4,f0f94fb4fc5650438abe887aab5d157cbc0f7685cb0e1a0eac71d481ebf5e8ec
novelty,岩,Xに浸る,4,15e8b1d7dec59d55b0207f4320e7bc410b13a1849d58cdf24d2c1b751df557d7
novelty,岩,Xが淀む,4,ca7f7936a1a117644e5e98d0f69e105beff6638e3c01d0b5bc4384f097a6b007
novelty,岩,Xが淀む,4,f0f94fb4fc5650438abe887aab5d157cbc0f7685cb0e1a0eac71d481ebf5e8ec
novelty,岩,Xが淀む,4,15e8b1d7dec59d55b0207f4320e7bc410b13a1849d58cdf24d2c1b751df557d7
novelty,岩,Xが淀む,4,50f279dfbdee2f43e15480308e2a8b8fbfa664cec95330248e4b3a6f8756f743
novelty,岩,Xが淀む,4,913fed97f5b34fa9b3e10149a730fd16ab6d6d34cef90342a1021c68cabbaf8a
novelty,岩,Xが淀む,4,f1b2a6d2c2e5b2334ef4ada4d445b66b085f9b2f1da46d5d23abf7cc125364ae
novelty,岩,Xが淀む,4,fbebdc468febcba7571a2aae1c52e9d4771c704b773f04a0a0fd57ac88df238f
novelty,岩,Xが淀む,4,f620022093bf2d0bb888da6b66f7e33cf75db6f3f1a9c7b966afcdb5e0838512
novelty,岩,Xが淀む,3,96f73955c8c58800efeba8b181b678f1d5bf2931b1de06df18e1230e9ea5dd8d
novelty,岩,Xが淀む,3,0d42ee7db75a4d941ce77bf810d60f7ef6326badf12256ea3a44a228d869c193
novelty,岩,Xが渦巻く,3,4f9830a65c335d02180f12fad984e9519d18413581ecd073a0aa463881f2b2b6
novelty,岩,Xが渦巻く,3,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
novelty,岩,Xが渦巻く,2,3f365ab7849d3b3bbea3f71d865d7e1ef9c6d3f9ab49315b421a8056093bd208
novelty,岩,Xが渦巻く,3,ef615c749305e91f3857a53f017e605bb856cb9625ec48b185605516630708ad
novelty,岩,Xが渦巻く,4,a2b4a7e0f4a9f8429882bc2708b5e331580e77a4ece8068bfb35718ddce0f860
novelty,岩,Xが渦巻く,4,3c5630b5d44906915787b62325017a60ba3f26dbc5b940d6ac278ce2733ded3c
novelty,岩,Xが渦巻く,4,8326de31da7ff4683180fb2d387613b8a420a22630808cc4e4245e5dc78b0037
novelty,岩,Xが渦巻く,4,32fd5557163230b228305d067447f340412055d08e2bf6970675b52cbcf778a9
novelty,岩,Xが渦巻く,4,c74b238b5f480d44d931cbc0e8d66b089fec85d709cd5c0b7d01dbae44a2c2fc
novelty,岩,Xが渦巻く,3,32a4dcac7f199cf4c597325ca055abd97b3b76e3e32dc2b0b3d294193537e7eb
novelty,岩,Xが湧く,3,8326de31da7ff4683180fb2d387613b8a420a22630808cc4e4245e5dc78b0037
novelty,岩,Xが湧く,2,3f365ab7849d3b3bbea3f71d865d7e1ef9c6d3f9ab49315b421a8056093bd208
novelty,岩,Xが湧く,4,c74b238b5f480d44d931cbc0e8d66b089fec85d709cd5c0b7d01dbae44a2c2fc
novelty,岩,Xが湧く,2,32a4dcac7f199cf4c597325ca055abd97b3b76e3e32dc2b0b3d294193537e7eb
novelty,岩,Xが湧く,4,3c5630b5d44906915787b62325017a60ba3f26dbc5b940d6ac278ce2733ded3c
novelty,岩,Xが湧く,4,32fd5557163230b228305d067447f340412055d08e2bf6970675b52cbcf778a9
novelty,岩,Xが湧く,4,a2b4a7e0f4a9f8429882bc2708b5e331580e77a4ece8068bfb35718ddce0f860
novelty,岩,Xが湧く,3,ef615c749305e91f3857a53f017e605bb856cb9625ec48b185605516630708ad
novelty,岩,Xが湧く,3,4f9830a65c335d02180f12fad984e9519d18413581ecd073a0aa463881f2b2b6
novelty,岩,Xが湧く,4,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
novelty,岩,Xが満ちる,3,8326de31da7ff4683180fb2d387613b8a420a22630808cc4e4245e5dc78b0037
novelty,岩,Xが満ちる,3,ef615c749305e91f3857a53f017e605bb856cb9625ec48b185605516630708ad
novelty,岩,Xが満ちる,4,32fd5557163230b228305d067447f340412055d08e2bf6970675b52cbcf778a9
novelty,岩,Xが満ちる,4,32a4dcac7f199cf4c597325ca055abd97b3b76e3e32dc2b0b3d294193537e7eb
novelty,岩,Xが満ちる,4,6d23124c477dfbcadc50bd61cb16df17d02b91d9f4bb7e22ea8e6bfc5fe6012f
